client_id,sexe,age,situation_familiale,nombre_enfants,niveau_etude,secteur_activite,revenu_mensuel,montant_pret,duree_pret,taux_interet,but_du_pret,historique_defaut,remboursement_pret_prec,score_credit,zone_residentielle,contact_telephone,co_emprunteur,delai_remboursement
1203,M,59,Marié(e),1,Secondaire,Commerce,190552,131778,18,11.6,Urgence,Oui,Oui,58,Rurale,Oui,Non,Non
1204,M,43,Marié(e),3,Secondaire,Artisanat,71748,317476,12,16.8,Urgence,Oui,Oui,68,Rurale,Oui,Non,Non
1205,M,42,Marié(e),2,Primaire,Commerce,126752,127747,6,4.8,Capital démarrage,Non,Oui,60,Urbaine,Oui,Oui,Oui
1206,F,27,Marié(e),0,Secondaire,Agriculture,139047,290399,6,13.1,Stock,Non,Oui,65,Urbaine,Oui,Non,Oui
1207,F,62,Célibataire,5,Supérieur,Commerce,225841,110841,18,8.6,Stock,Non,Oui,35,Rurale,Oui,Oui,Non
1208,M,36,Célibataire,0,Supérieur,Agriculture,236337,170973,12,10.3,Urgence,Non,Non,76,Urbaine,Oui,Oui,Oui
1209,M,28,Veuf/veuve,0,Secondaire,Services,67477,377293,12,16.3,Stock,Non,Aucun,74,Urbaine,Oui,Non,Oui
1210,F,30,Célibataire,6,Secondaire,Commerce,218352,587163,12,17.7,Achat équipement,Oui,Oui,95,Urbaine,Oui,Non,Non
1211,M,25,Marié(e),2,Aucun,Commerce,210595,297051,18,7.8,Achat équipement,Oui,Oui,54,Urbaine,Oui,Oui,Non
1212,M,57,Marié(e),2,Secondaire,Services,214703,427945,12,17.3,Urgence,Non,Oui,57,Rurale,Oui,Non,Oui
1213,M,21,Marié(e),0,Primaire,Commerce,189164,346683,12,13.8,Urgence,Non,Oui,67,Rurale,Oui,Oui,Oui
1214,F,64,Célibataire,3,Supérieur,Agriculture,237026,324096,12,17.3,Urgence,Non,Oui,64,Rurale,Oui,Oui,Oui
1215,F,48,Célibataire,0,Aucun,Agriculture,250291,85587,6,12.1,Stock,Non,Oui,88,Rurale,Oui,Oui,Oui
1216,M,45,Divorcé(e),0,Primaire,Commerce,81968,129363,18,17.5,Capital démarrage,Oui,Non,58,Rurale,Oui,Oui,Non
1217,M,28,Veuf/veuve,0,Primaire,Artisanat,177076,535681,12,16.5,Urgence,Non,Oui,62,Rurale,Oui,Oui,Oui
1218,F,60,Marié(e),0,Primaire,Artisanat,164730,275590,18,6.2,Stock,Non,Aucun,56,Urbaine,Oui,Non,Oui
1219,F,18,Marié(e),2,Aucun,Services,145635,387882,12,8.7,Urgence,Non,Oui,87,Rurale,Oui,Non,Oui
1220,M,66,Marié(e),0,Primaire,Agriculture,152729,340528,6,7.8,Capital démarrage,Non,Aucun,72,Rurale,Non,Non,Oui
1221,F,64,Marié(e),0,Secondaire,Agriculture,191207,258385,6,12.2,Urgence,Non,Oui,88,Rurale,Non,Non,Oui
1222,M,69,Marié(e),3,Secondaire,Agriculture,102203,263299,6,15.3,Achat équipement,Oui,Aucun,95,Rurale,Non,Non,Non
1223,M,55,Célibataire,1,Aucun,Artisanat,220237,355505,6,14.8,Urgence,Non,Aucun,53,Urbaine,Oui,Non,Oui
1224,F,41,Marié(e),1,Secondaire,Agriculture,157852,127627,6,14.3,Achat équipement,Oui,Aucun,81,Urbaine,Oui,Non,Non
1225,M,64,Marié(e),0,Primaire,Agriculture,232478,262992,18,9.6,Achat équipement,Non,Oui,61,Rurale,Non,Non,Oui
1226,F,48,Divorcé(e),1,Aucun,Commerce,142804,295836,24,6.4,Stock,Oui,Oui,54,Urbaine,Oui,Non,Non
1227,M,58,Célibataire,3,Secondaire,Commerce,139553,591819,24,7.3,Stock,Oui,Oui,43,Urbaine,Oui,Oui,Non
1228,M,63,Marié(e),2,Secondaire,Artisanat,123272,243300,24,14.5,Achat équipement,Oui,Oui,95,Urbaine,Oui,Oui,Non
1229,F,67,Marié(e),0,Primaire,Commerce,143138,404518,12,6.5,Achat équipement,Oui,Oui,80,Urbaine,Non,Oui,Non
1230,M,43,Marié(e),2,Primaire,Commerce,131914,125578,12,7.5,Urgence,Non,Oui,61,Rurale,Non,Non,Oui
1231,F,66,Célibataire,2,Primaire,Commerce,206084,86014,6,10.2,Urgence,Non,Oui,74,Rurale,Oui,Non,Oui
1232,M,67,Marié(e),1,Primaire,Artisanat,242826,529348,6,5.5,Achat équipement,Non,Oui,37,Rurale,Non,Non,Non
1233,M,22,Marié(e),1,Aucun,Agriculture,203272,451904,18,7.4,Stock,Non,Oui,63,Urbaine,Oui,Oui,Oui
1234,M,37,Marié(e),1,Supérieur,Agriculture,175354,224624,18,6.5,Urgence,Oui,Oui,53,Urbaine,Oui,Non,Non
1235,F,69,Marié(e),2,Secondaire,Agriculture,209213,327517,18,17.3,Urgence,Non,Oui,86,Rurale,Non,Non,Oui
1236,M,58,Marié(e),1,Secondaire,Agriculture,177814,124659,18,7.1,Urgence,Oui,Oui,87,Urbaine,Non,Non,Non
1237,F,28,Marié(e),0,Primaire,Artisanat,181714,438938,12,16.1,Stock,Oui,Aucun,78,Rurale,Oui,Non,Non
1238,M,50,Divorcé(e),1,Secondaire,Agriculture,161601,88681,12,6.0,Achat équipement,Oui,Oui,79,Urbaine,Non,Non,Non
1239,F,67,Marié(e),1,Primaire,Services,230195,466368,12,16.2,Urgence,Non,Aucun,55,Rurale,Oui,Oui,Oui
1240,M,55,Célibataire,0,Primaire,Agriculture,26044,350760,24,12.6,Stock,Oui,Oui,75,Rurale,Oui,Oui,Non
1241,F,44,Marié(e),1,Aucun,Artisanat,52029,203367,24,16.0,Stock,Non,Aucun,44,Rurale,Non,Oui,Non
1242,F,51,Célibataire,2,Secondaire,Artisanat,241633,524415,12,16.2,Stock,Non,Oui,42,Rurale,Non,Oui,Non
1243,F,32,Marié(e),0,Supérieur,Commerce,168208,592339,6,12.6,Stock,Non,Aucun,63,Rurale,Oui,Non,Oui
1244,F,49,Célibataire,2,Aucun,Commerce,235034,189892,12,16.9,Urgence,Non,Oui,72,Rurale,Oui,Non,Oui
1245,F,38,Célibataire,1,Aucun,Agriculture,143515,493435,12,12.4,Achat équipement,Non,Aucun,73,Rurale,Oui,Oui,Oui
1246,F,63,Veuf/veuve,4,Primaire,Commerce,280454,462591,18,14.1,Achat équipement,Non,Oui,46,Rurale,Non,Non,Non
1247,M,22,Célibataire,2,Secondaire,Agriculture,171808,460954,6,10.1,Stock,Oui,Non,41,Rurale,Oui,Oui,Non
1248,M,23,Marié(e),3,Primaire,Commerce,206963,576479,12,16.8,Achat équipement,Non,Oui,58,Rurale,Non,Oui,Oui
1249,F,55,Célibataire,2,Primaire,Artisanat,153171,317639,12,15.6,Urgence,Non,Non,51,Urbaine,Oui,Oui,Oui
1250,F,39,Marié(e),2,Secondaire,Agriculture,126172,420792,24,6.8,Achat équipement,Non,Non,74,Urbaine,Oui,Non,Oui
1251,F,35,Marié(e),0,Primaire,Artisanat,75544,503132,12,12.3,Achat équipement,Non,Aucun,49,Urbaine,Non,Non,Non
1252,M,31,Marié(e),4,Aucun,Agriculture,227142,313745,18,16.6,Capital démarrage,Non,Non,94,Urbaine,Oui,Non,Oui
1253,M,27,Marié(e),0,Aucun,Commerce,203725,314787,12,15.2,Achat équipement,Non,Oui,70,Rurale,Oui,Oui,Oui
1254,M,63,Célibataire,1,Secondaire,Services,185621,225260,6,17.5,Achat équipement,Oui,Oui,62,Urbaine,Oui,Non,Non
1255,F,30,Marié(e),1,Primaire,Commerce,111683,479454,12,7.6,Stock,Non,Non,47,Rurale,Oui,Non,Non
1256,M,48,Célibataire,1,Supérieur,Commerce,264927,427407,18,9.5,Stock,Non,Oui,45,Rurale,Oui,Non,Non
1257,M,47,Marié(e),1,Secondaire,Artisanat,186352,298126,18,11.3,Capital démarrage,Non,Aucun,60,Rurale,Non,Non,Oui
1258,M,20,Marié(e),0,Aucun,Services,222173,280635,12,7.6,Urgence,Oui,Oui,56,Rurale,Oui,Non,Non
1259,M,47,Divorcé(e),0,Primaire,Agriculture,179820,89924,12,9.8,Capital démarrage,Non,Oui,39,Urbaine,Oui,Oui,Non
1260,F,23,Célibataire,1,Primaire,Commerce,114634,53575,18,11.8,Achat équipement,Non,Oui,85,Rurale,Non,Non,Oui
1261,M,46,Marié(e),0,Aucun,Commerce,239546,340891,18,7.1,Achat équipement,Non,Oui,48,Urbaine,Oui,Non,Non
1262,F,25,Célibataire,0,Supérieur,Agriculture,207046,279621,6,8.0,Urgence,Non,Non,70,Rurale,Oui,Non,Oui
1263,M,61,Marié(e),1,Secondaire,Agriculture,169115,487820,12,6.2,Urgence,Non,Oui,71,Urbaine,Oui,Oui,Oui
1264,M,62,Marié(e),1,Aucun,Agriculture,206020,348459,18,14.1,Stock,Non,Oui,40,Urbaine,Oui,Oui,Non
1265,M,60,Divorcé(e),2,Primaire,Commerce,229052,565188,12,9.4,Achat équipement,Non,Aucun,59,Rurale,Oui,Non,Oui
1266,M,61,Célibataire,3,Aucun,Artisanat,219612,157877,24,7.5,Achat équipement,Non,Oui,43,Rurale,Oui,Oui,Non
1267,M,50,Célibataire,2,Primaire,Artisanat,77320,594582,18,11.3,Achat équipement,Non,Aucun,71,Urbaine,Oui,Non,Non
1268,M,34,Marié(e),1,Primaire,Commerce,90587,213855,6,5.4,Achat équipement,Non,Oui,65,Rurale,Oui,Non,Oui
1269,F,65,Célibataire,1,Primaire,Agriculture,223970,403333,18,17.0,Achat équipement,Oui,Non,63,Rurale,Oui,Non,Non
1270,M,28,Célibataire,0,Supérieur,Agriculture,138232,326019,12,8.5,Achat équipement,Non,Oui,52,Urbaine,Oui,Oui,Oui
1271,F,30,Marié(e),1,Aucun,Agriculture,117083,247767,18,16.5,Achat équipement,Non,Oui,82,Rurale,Non,Oui,Oui
1272,F,67,Célibataire,1,Primaire,Commerce,202326,126620,18,11.2,Achat équipement,Non,Oui,59,Rurale,Oui,Non,Oui
1273,F,28,Célibataire,1,Secondaire,Agriculture,115263,124158,12,16.0,Stock,Non,Oui,42,Rurale,Oui,Non,Non
1274,M,48,Marié(e),2,Primaire,Commerce,151251,441328,18,7.8,Capital démarrage,Non,Aucun,50,Rurale,Oui,Oui,Oui
1275,M,45,Marié(e),0,Aucun,Services,231136,257702,18,6.9,Achat équipement,Non,Oui,34,Rurale,Oui,Non,Non
1276,M,61,Célibataire,2,Aucun,Artisanat,89151,578713,18,16.0,Stock,Non,Aucun,55,Rurale,Oui,Non,Oui
1277,M,23,Célibataire,4,Primaire,Artisanat,97904,229106,12,7.4,Achat équipement,Oui,Oui,51,Urbaine,Oui,Non,Non
1278,F,58,Marié(e),2,Supérieur,Commerce,83340,590938,12,14.6,Urgence,Non,Oui,75,Rurale,Non,Non,Non
1279,M,33,Célibataire,1,Supérieur,Agriculture,128330,162982,18,9.2,Achat équipement,Non,Oui,73,Rurale,Oui,Non,Oui
1280,M,21,Marié(e),1,Supérieur,Agriculture,184962,106547,24,14.6,Capital démarrage,Non,Oui,68,Urbaine,Oui,Non,Oui
1281,F,52,Célibataire,1,Secondaire,Artisanat,142872,221913,12,16.8,Stock,Non,Oui,79,Urbaine,Oui,Oui,Oui
1282,F,65,Marié(e),4,Primaire,Commerce,270200,537071,6,17.8,Urgence,Non,Oui,47,Rurale,Non,Non,Non
1283,F,43,Marié(e),1,Supérieur,Commerce,207318,337018,12,9.4,Urgence,Non,Non,69,Urbaine,Oui,Non,Oui
1284,M,29,Marié(e),1,Supérieur,Agriculture,178870,124607,12,9.5,Achat équipement,Non,Oui,43,Rurale,Oui,Non,Non
1285,M,28,Veuf/veuve,0,Primaire,Commerce,256044,161374,18,17.7,Capital démarrage,Oui,Oui,57,Urbaine,Oui,Oui,Non
1286,M,54,Marié(e),1,Primaire,Agriculture,100151,221193,18,16.1,Capital démarrage,Oui,Oui,70,Rurale,Oui,Non,Non
1287,M,42,Célibataire,1,Primaire,Agriculture,231994,374591,24,5.1,Achat équipement,Non,Aucun,57,Urbaine,Oui,Oui,Oui
1288,M,35,Célibataire,1,Aucun,Agriculture,165824,232808,18,12.2,Achat équipement,Non,Oui,89,Urbaine,Oui,Non,Oui
1289,M,36,Marié(e),1,Aucun,Commerce,152680,460879,12,6.9,Stock,Non,Aucun,59,Rurale,Oui,Oui,Oui
1290,M,40,Célibataire,1,Supérieur,Agriculture,216664,388961,18,17.9,Stock,Non,Oui,77,Rurale,Oui,Non,Oui
1291,M,55,Célibataire,1,Supérieur,Agriculture,155249,530603,18,6.4,Achat équipement,Non,Oui,61,Urbaine,Oui,Non,Oui
1292,M,35,Marié(e),2,Aucun,Artisanat,190914,325529,24,12.1,Achat équipement,Non,Oui,66,Urbaine,Non,Non,Oui
1293,F,43,Marié(e),0,Primaire,Commerce,174005,232147,6,13.5,Urgence,Non,Oui,59,Urbaine,Oui,Non,Oui
1294,F,23,Marié(e),2,Secondaire,Commerce,198387,597949,6,17.2,Capital démarrage,Oui,Aucun,67,Urbaine,Oui,Non,Non
1295,F,21,Marié(e),1,Secondaire,Commerce,149575,245598,6,15.9,Stock,Non,Oui,90,Rurale,Non,Non,Oui
1296,M,61,Marié(e),1,Primaire,Services,235605,285731,12,7.8,Achat équipement,Non,Oui,88,Rurale,Oui,Non,Oui
1297,M,68,Célibataire,1,Secondaire,Agriculture,57349,495019,6,12.2,Achat équipement,Non,Oui,57,Urbaine,Oui,Non,Non
1298,M,46,Veuf/veuve,1,Secondaire,Agriculture,218453,98749,18,17.4,Stock,Non,Oui,61,Urbaine,Oui,Non,Oui
1299,F,51,Célibataire,3,Supérieur,Commerce,66525,262569,18,14.4,Urgence,Non,Aucun,65,Rurale,Oui,Oui,Oui
1300,F,34,Marié(e),2,Primaire,Agriculture,134793,97140,12,13.8,Urgence,Non,Aucun,74,Urbaine,Oui,Non,Oui
1301,M,60,Marié(e),3,Aucun,Commerce,211341,126618,12,14.7,Achat équipement,Non,Oui,92,Rurale,Non,Non,Oui
1302,F,60,Marié(e),0,Supérieur,Commerce,59179,52552,24,8.9,Capital démarrage,Oui,Oui,84,Rurale,Oui,Non,Non
1303,M,33,Marié(e),1,Aucun,Services,189988,55249,12,14.3,Capital démarrage,Non,Aucun,60,Urbaine,Non,Non,Oui
1304,M,19,Célibataire,3,Secondaire,Artisanat,97719,259158,12,7.6,Achat équipement,Oui,Oui,71,Urbaine,Non,Oui,Non
1305,F,51,Marié(e),0,Aucun,Services,121855,495040,12,10.3,Stock,Non,Aucun,68,Urbaine,Oui,Oui,Oui
1306,F,25,Marié(e),3,Primaire,Agriculture,119095,372852,12,16.5,Capital démarrage,Non,Oui,55,Rurale,Oui,Oui,Oui
1307,F,30,Marié(e),0,Primaire,Artisanat,99400,399202,6,4.8,Stock,Non,Oui,80,Rurale,Non,Non,Oui
1308,F,59,Veuf/veuve,0,Aucun,Agriculture,76223,335587,18,10.1,Stock,Oui,Aucun,30,Rurale,Oui,Oui,Non
1309,M,25,Marié(e),1,Supérieur,Commerce,304271,500886,24,8.1,Stock,Non,Oui,80,Rurale,Oui,Non,Oui
1310,F,47,Célibataire,0,Aucun,Artisanat,169051,534208,18,7.2,Urgence,Non,Non,71,Rurale,Oui,Non,Oui
1311,M,49,Célibataire,0,Secondaire,Agriculture,105754,517357,12,15.8,Capital démarrage,Oui,Oui,37,Rurale,Oui,Non,Non
1312,F,53,Marié(e),2,Secondaire,Commerce,146272,496672,12,13.9,Urgence,Non,Non,49,Urbaine,Oui,Oui,Non
1313,M,64,Marié(e),0,Primaire,Agriculture,182199,150492,24,6.0,Capital démarrage,Non,Oui,34,Urbaine,Oui,Oui,Non
1314,F,47,Marié(e),1,Secondaire,Agriculture,157278,376631,18,11.2,Achat équipement,Non,Oui,90,Urbaine,Oui,Non,Oui
1315,M,18,Marié(e),0,Primaire,Services,103989,370189,12,10.8,Stock,Non,Non,50,Rurale,Oui,Oui,Oui
1316,F,60,Veuf/veuve,0,Secondaire,Agriculture,126046,340369,12,6.4,Capital démarrage,Non,Oui,78,Urbaine,Non,Non,Oui
1317,M,56,Veuf/veuve,1,Primaire,Agriculture,251142,314447,18,15.3,Capital démarrage,Oui,Non,79,Rurale,Oui,Oui,Non
1318,F,34,Veuf/veuve,0,Primaire,Commerce,95837,99043,12,9.5,Achat équipement,Non,Aucun,63,Rurale,Oui,Non,Oui
1319,M,37,Célibataire,1,Primaire,Artisanat,60181,106189,6,14.8,Urgence,Non,Aucun,55,Urbaine,Oui,Non,Oui
1320,M,41,Marié(e),2,Secondaire,Agriculture,156722,546254,12,7.1,Capital démarrage,Non,Non,72,Rurale,Non,Non,Oui
1321,M,67,Célibataire,1,Supérieur,Agriculture,64097,396602,12,8.8,Capital démarrage,Non,Non,68,Urbaine,Oui,Non,Oui
1322,M,39,Célibataire,1,Aucun,Artisanat,125413,194274,12,5.8,Urgence,Non,Oui,79,Rurale,Oui,Non,Oui
1323,F,46,Marié(e),2,Primaire,Agriculture,104883,203615,12,6.4,Urgence,Non,Aucun,47,Rurale,Oui,Non,Non
1324,M,39,Marié(e),5,Primaire,Agriculture,105408,385607,6,16.4,Capital démarrage,Non,Oui,80,Rurale,Oui,Oui,Oui
1325,F,61,Célibataire,2,Secondaire,Artisanat,184171,273814,18,6.0,Urgence,Non,Aucun,85,Urbaine,Oui,Oui,Oui
1326,M,26,Célibataire,0,Aucun,Commerce,195423,292728,18,5.8,Achat équipement,Non,Oui,61,Urbaine,Oui,Oui,Oui
1327,M,54,Célibataire,5,Secondaire,Artisanat,131645,83357,6,17.2,Achat équipement,Non,Oui,50,Rurale,Oui,Non,Oui
1328,F,27,Divorcé(e),0,Aucun,Agriculture,174337,126306,24,13.2,Stock,Non,Oui,57,Urbaine,Oui,Non,Oui
1329,F,53,Célibataire,1,Primaire,Services,128656,266342,12,5.9,Capital démarrage,Non,Non,55,Rurale,Oui,Non,Oui
1330,M,54,Célibataire,3,Secondaire,Services,204050,434827,6,17.6,Achat équipement,Oui,Oui,62,Urbaine,Oui,Non,Non
1331,F,45,Marié(e),0,Secondaire,Agriculture,91340,76413,12,6.5,Achat équipement,Non,Oui,53,Rurale,Oui,Non,Oui
1332,F,45,Marié(e),1,Secondaire,Agriculture,189914,234006,18,14.8,Achat équipement,Non,Oui,71,Rurale,Oui,Non,Oui
1333,M,59,Divorcé(e),1,Primaire,Services,194464,432289,12,5.0,Stock,Oui,Oui,74,Urbaine,Oui,Oui,Non
1334,F,60,Célibataire,1,Secondaire,Commerce,320158,485627,6,12.9,Urgence,Non,Oui,59,Urbaine,Oui,Oui,Oui
1335,F,38,Marié(e),1,Primaire,Commerce,74733,154621,18,11.9,Stock,Non,Oui,35,Rurale,Oui,Non,Non
1336,F,41,Marié(e),0,Supérieur,Commerce,339345,452317,12,7.3,Stock,Non,Aucun,71,Urbaine,Non,Oui,Oui
1337,M,59,Divorcé(e),0,Primaire,Artisanat,225401,575476,18,13.2,Stock,Non,Oui,42,Rurale,Oui,Non,Non
1338,F,57,Marié(e),1,Primaire,Artisanat,289638,548746,18,12.8,Stock,Oui,Aucun,68,Urbaine,Oui,Oui,Non
1339,M,19,Veuf/veuve,2,Aucun,Agriculture,234315,484156,24,15.3,Capital démarrage,Non,Oui,66,Urbaine,Oui,Non,Oui
1340,M,25,Célibataire,1,Primaire,Agriculture,123387,441779,6,16.3,Capital démarrage,Non,Oui,60,Urbaine,Non,Non,Oui
1341,M,65,Marié(e),0,Aucun,Artisanat,219470,179326,6,11.4,Achat équipement,Non,Oui,74,Urbaine,Oui,Non,Oui
1342,M,44,Marié(e),2,Secondaire,Artisanat,140060,398646,24,11.1,Stock,Non,Aucun,70,Rurale,Oui,Non,Oui
1343,F,39,Veuf/veuve,1,Secondaire,Commerce,174711,403800,18,12.9,Stock,Non,Oui,70,Rurale,Oui,Non,Oui
1344,F,54,Célibataire,0,Supérieur,Services,109518,273751,18,14.3,Achat équipement,Non,Oui,77,Urbaine,Oui,Oui,Oui
1345,F,44,Célibataire,1,Aucun,Artisanat,139278,321158,6,9.3,Urgence,Non,Aucun,58,Rurale,Oui,Non,Oui
1346,M,46,Marié(e),0,Aucun,Agriculture,233818,431715,6,11.3,Capital démarrage,Non,Oui,58,Rurale,Oui,Oui,Oui
1347,M,20,Célibataire,0,Secondaire,Artisanat,206277,573655,6,12.4,Stock,Non,Oui,81,Urbaine,Oui,Oui,Oui
1348,M,61,Célibataire,1,Primaire,Commerce,241453,212418,12,17.8,Urgence,Oui,Non,74,Rurale,Oui,Oui,Non
1349,F,30,Divorcé(e),1,Primaire,Agriculture,96131,185499,6,12.4,Urgence,Non,Aucun,57,Rurale,Oui,Oui,Oui
1350,M,62,Marié(e),1,Secondaire,Agriculture,67773,380993,12,7.5,Stock,Non,Non,34,Urbaine,Non,Non,Non
1351,F,27,Marié(e),1,Primaire,Artisanat,246102,121939,12,12.4,Stock,Non,Aucun,70,Rurale,Non,Non,Oui
1352,F,53,Marié(e),1,Aucun,Services,241660,370393,6,15.6,Urgence,Non,Oui,72,Rurale,Oui,Oui,Oui
1353,M,26,Marié(e),1,Secondaire,Agriculture,192692,98868,6,16.1,Capital démarrage,Non,Aucun,46,Urbaine,Non,Oui,Non
1354,F,44,Célibataire,2,Aucun,Agriculture,205153,319821,12,15.3,Capital démarrage,Non,Oui,52,Rurale,Oui,Oui,Oui
1355,M,51,Célibataire,2,Secondaire,Commerce,231902,391227,6,16.5,Stock,Non,Oui,58,Urbaine,Non,Non,Oui
1356,F,68,Marié(e),0,Aucun,Artisanat,190891,88560,6,9.0,Stock,Non,Oui,71,Rurale,Oui,Non,Oui
1357,F,18,Marié(e),0,Secondaire,Artisanat,212200,163824,12,11.4,Achat équipement,Non,Aucun,95,Rurale,Oui,Non,Oui
1358,M,49,Marié(e),1,Aucun,Commerce,228889,234455,12,15.0,Achat équipement,Non,Non,81,Urbaine,Non,Oui,Oui
1359,M,42,Célibataire,0,Secondaire,Commerce,174389,252729,18,8.1,Capital démarrage,Non,Oui,42,Rurale,Non,Non,Non
1360,F,46,Marié(e),0,Aucun,Agriculture,159264,421857,6,9.5,Achat équipement,Non,Oui,58,Rurale,Oui,Oui,Oui
1361,F,24,Divorcé(e),3,Secondaire,Commerce,202923,340961,18,15.7,Urgence,Oui,Oui,63,Rurale,Oui,Non,Non
1362,M,66,Veuf/veuve,3,Primaire,Agriculture,315876,260159,18,14.9,Urgence,Non,Aucun,72,Urbaine,Non,Oui,Oui
1363,F,20,Veuf/veuve,2,Aucun,Artisanat,129138,297871,18,17.6,Urgence,Non,Oui,52,Rurale,Oui,Non,Oui
1364,F,37,Marié(e),4,Secondaire,Agriculture,154155,57137,6,17.9,Urgence,Oui,Oui,73,Rurale,Non,Oui,Non
1365,F,37,Marié(e),0,Primaire,Commerce,74615,473788,12,7.8,Stock,Non,Non,57,Rurale,Oui,Non,Oui
1366,M,47,Marié(e),0,Aucun,Agriculture,206088,72552,18,16.7,Urgence,Non,Aucun,73,Rurale,Non,Oui,Oui
1367,F,52,Célibataire,1,Aucun,Commerce,148203,506124,24,5.8,Capital démarrage,Non,Aucun,66,Urbaine,Oui,Non,Oui
1368,F,52,Marié(e),0,Primaire,Agriculture,95980,347548,24,14.1,Achat équipement,Non,Aucun,95,Urbaine,Oui,Oui,Oui
1369,M,66,Marié(e),0,Aucun,Agriculture,176184,340300,12,7.5,Capital démarrage,Non,Non,79,Rurale,Oui,Oui,Oui
1370,M,56,Célibataire,4,Aucun,Agriculture,269677,437518,18,8.6,Stock,Oui,Aucun,84,Rurale,Non,Oui,Non
1371,F,44,Marié(e),5,Primaire,Artisanat,158878,522757,18,17.3,Achat équipement,Non,Oui,49,Rurale,Oui,Non,Non
1372,M,43,Divorcé(e),1,Secondaire,Agriculture,164369,568455,18,8.1,Achat équipement,Non,Oui,57,Urbaine,Oui,Oui,Oui
1373,F,31,Célibataire,0,Primaire,Artisanat,267342,348853,12,13.6,Achat équipement,Non,Aucun,69,Rurale,Oui,Non,Oui
1374,M,34,Veuf/veuve,0,Aucun,Commerce,179699,132862,12,6.9,Urgence,Non,Oui,46,Rurale,Oui,Oui,Non
1375,M,35,Célibataire,0,Supérieur,Commerce,107541,533247,6,5.8,Stock,Oui,Aucun,80,Rurale,Non,Non,Non
1376,F,62,Marié(e),0,Secondaire,Commerce,221339,72369,12,9.1,Capital démarrage,Non,Oui,66,Rurale,Oui,Oui,Oui
1377,M,69,Marié(e),1,Primaire,Services,247475,494035,18,12.9,Urgence,Non,Oui,81,Urbaine,Oui,Non,Oui
1378,M,46,Marié(e),1,Aucun,Agriculture,167977,424231,24,7.8,Achat équipement,Non,Oui,72,Rurale,Oui,Non,Oui
1379,M,37,Divorcé(e),2,Supérieur,Agriculture,187829,547600,18,8.6,Capital démarrage,Oui,Oui,65,Rurale,Oui,Non,Non
1380,F,44,Veuf/veuve,1,Primaire,Services,101328,543604,12,14.1,Capital démarrage,Non,Oui,63,Urbaine,Non,Oui,Oui
1381,M,35,Marié(e),0,Primaire,Agriculture,127764,79234,18,5.9,Capital démarrage,Oui,Oui,53,Rurale,Oui,Non,Non
1382,M,21,Célibataire,1,Primaire,Artisanat,160017,385195,12,10.5,Stock,Non,Aucun,52,Rurale,Non,Non,Oui
1383,F,18,Divorcé(e),1,Secondaire,Agriculture,184615,118569,18,17.2,Urgence,Non,Aucun,78,Urbaine,Non,Oui,Oui
1384,M,67,Célibataire,0,Aucun,Commerce,142815,93157,18,9.9,Stock,Non,Oui,75,Urbaine,Oui,Oui,Oui
1385,F,18,Veuf/veuve,0,Secondaire,Agriculture,157753,296552,12,10.4,Achat équipement,Non,Oui,83,Rurale,Non,Non,Oui
1386,M,43,Marié(e),1,Secondaire,Services,172570,103678,12,14.5,Achat équipement,Non,Oui,56,Urbaine,Oui,Oui,Oui
1387,F,62,Célibataire,1,Primaire,Commerce,120118,450346,6,15.0,Capital démarrage,Oui,Oui,81,Urbaine,Oui,Oui,Non
1388,M,37,Marié(e),0,Secondaire,Agriculture,163871,582917,6,14.9,Capital démarrage,Non,Oui,62,Rurale,Oui,Non,Oui
1389,F,69,Célibataire,0,Aucun,Agriculture,249356,363270,18,18.0,Capital démarrage,Non,Oui,73,Urbaine,Non,Oui,Oui
1390,M,40,Célibataire,0,Primaire,Agriculture,144238,179342,6,5.5,Stock,Non,Oui,84,Rurale,Oui,Non,Oui
1391,M,27,Marié(e),1,Primaire,Artisanat,125944,513763,6,17.8,Urgence,Oui,Aucun,95,Urbaine,Non,Non,Non
1392,M,28,Célibataire,2,Primaire,Agriculture,305107,519206,12,17.3,Stock,Non,Oui,81,Rurale,Oui,Oui,Oui
1393,M,58,Célibataire,3,Primaire,Agriculture,193536,453032,18,16.0,Achat équipement,Non,Oui,68,Urbaine,Oui,Oui,Oui
1394,M,58,Célibataire,2,Primaire,Commerce,133629,388322,12,10.6,Capital démarrage,Non,Oui,73,Urbaine,Oui,Oui,Oui
1395,M,22,Marié(e),2,Aucun,Commerce,218610,527285,6,16.3,Capital démarrage,Non,Non,83,Rurale,Oui,Non,Oui
1396,F,18,Célibataire,3,Primaire,Agriculture,195366,139810,18,7.5,Stock,Non,Non,75,Urbaine,Oui,Non,Oui
1397,M,34,Marié(e),2,Primaire,Agriculture,145788,562380,12,15.2,Achat équipement,Non,Non,59,Rurale,Non,Non,Oui
1398,M,39,Célibataire,3,Secondaire,Artisanat,177062,570961,12,7.0,Urgence,Oui,Non,74,Rurale,Oui,Non,Non
1399,F,51,Divorcé(e),2,Aucun,Services,162513,529595,18,15.5,Capital démarrage,Non,Oui,84,Rurale,Non,Non,Oui
1400,F,62,Veuf/veuve,1,Secondaire,Agriculture,239404,187864,12,12.8,Capital démarrage,Non,Oui,92,Urbaine,Non,Non,Oui
1401,M,58,Célibataire,0,Aucun,Artisanat,220880,521998,18,5.8,Achat équipement,Non,Non,65,Rurale,Oui,Non,Oui
